date,Unnamed: 0,n_sick,calls,n_duty,n_sby,sby_need,dafted,weekday,calendarweek,month,quarter,season,schulferien,Sick-ratio,Residuals_calls,Residuals_Sick-ratio,Ausreißer_Sick-ratio,Ausreißer_Calls
2017-05-03,397,65,10050,1800,90,10050,10050,Wednesday,18,May,2,Frühling,False,0.0361111111111111,1045.814046911597,0.0001352351924914,False,False
2017-05-04,398,64,9582,1800,90,9582,9582,Thursday,18,May,2,Frühling,False,0.0355555555555555,712.0823395945246,0.0003997054602908,False,False
2017-05-05,399,63,7140,1800,90,7140,7140,Friday,18,May,2,Frühling,False,0.035,-1397.393270161573,0.0014437771625118,False,False
2017-05-06,400,54,9270,1800,90,9270,9270,Saturday,18,May,2,Frühling,False,0.03,758.1495036141047,-0.0012920918546456,False,False
2017-05-07,401,61,6966,1800,90,6966,6966,Sunday,18,May,2,Frühling,False,0.0338888888888888,-980.1204350362032,0.0011777683316783,False,False
2017-05-08,402,59,8616,1800,90,8616,8616,Monday,19,May,2,Frühling,False,0.0327777777777777,-177.41766040547486,0.0045555479943725,False,False
2017-05-09,403,54,9444,1800,90,9444,9444,Tuesday,19,May,2,Frühling,False,0.03,338.0283326258835,0.0036825890054417,False,False
2017-05-10,404,55,9066,1800,90,9066,9066,Wednesday,19,May,2,Frühling,False,0.0305555555555555,252.0997611973125,0.0039598342943287,False,False
2017-05-11,405,55,8862,1800,90,8862,8862,Thursday,19,May,2,Frühling,False,0.0305555555555555,-52.489088976903005,0.0034143112064585,False,False
2017-05-12,406,55,9420,1800,90,9420,9420,Friday,19,May,2,Frühling,False,0.0305555555555555,660.6067298384272,0.0049773357433581,False,False
2017-05-13,407,54,7914,1800,90,7914,7914,Saturday,19,May,2,Frühling,False,0.03,-486.42192495732286,0.0028542766182421,False,False
2017-05-14,408,65,8592,1800,90,8592,8592,Sunday,19,May,2,Frühling,False,0.0361111111111111,929.5938506780848,0.0040644094577273,False,False
2017-05-15,409,77,8256,1800,90,8256,8256,Monday,20,May,2,Frühling,False,0.0427777777777777,-125.1319461197602,0.007388996778837,False,False
2017-05-16,410,70,8178,1800,90,8178,8178,Tuesday,20,May,2,Frühling,False,0.0388888888888888,49.17118976874036,0.0062288519230095,False,False
2017-05-17,411,70,6876,1800,90,6876,6876,Wednesday,20,May,2,Frühling,False,0.0388888888888888,-957.328810231259,0.004645559822223,False,False
2017-05-18,412,62,7242,1800,90,7242,7242,Thursday,20,May,2,Frühling,False,0.0344444444444444,-98.77480326261768,0.0019034776492914,False,False
2017-05-19,413,55,7746,1800,90,7746,7746,Friday,20,May,2,Frühling,False,0.0305555555555555,436.03530126699786,-0.0013667180521566,False,False
2017-05-20,414,45,6534,1800,90,6534,6534,Saturday,20,May,2,Frühling,False,0.025,-801.8504963858935,-0.0054542959816701,False,False
2017-05-21,415,48,6066,1800,90,6066,6066,Sunday,20,May,2,Frühling,False,0.0266666666666666,-1025.549006464772,-0.0046119527478133,False,False
2017-05-22,416,61,8766,1800,90,8766,8766,Monday,21,May,2,Frühling,False,0.0338888888888888,794.5823395945251,-0.0023082008216643,False,False
2017-05-23,417,54,9606,1800,90,9606,9606,Tuesday,21,May,2,Frühling,False,0.03,1745.456904054454,-0.0034613997604563,False,False
2017-05-24,418,51,8142,1800,90,8142,8142,Wednesday,21,May,2,Frühling,False,0.0283333333333333,271.81404691159787,-0.0069147810649127,False,False
2017-05-25,419,52,6750,1800,90,6750,6750,Thursday,21,May,2,Frühling,False,0.0288888888888888,-1341.6319461197618,-0.009773245046516,False,False
2017-05-26,420,58,7062,1800,90,7062,7062,Friday,21,May,2,Frühling,False,0.0322222222222222,-832.5361273044306,-0.0046685756372959,False,False
2017-05-27,421,51,7290,1800,90,7290,7290,Saturday,21,May,2,Frühling,False,0.0283333333333333,-68.13621067160909,-0.006314416333584,False,False
2017-05-28,422,58,8538,1800,90,8538,8538,Sunday,21,May,2,Frühling,False,0.0322222222222222,1440.450993535227,-0.0022531777549995,False,False
2017-05-29,423,57,8112,1800,90,8112,8112,Monday,22,May,2,Frühling,False,0.0316666666666666,-518.5605175483336,0.0001018109119404,False,False
2017-05-30,424,55,7098,1800,90,7098,7098,Tuesday,22,May,2,Frühling,False,0.0305555555555555,-1916.2573816598303,7.22224363194409e-05,False,False
2017-05-31,425,52,9294,1800,90,9294,9294,Wednesday,22,May,2,Frühling,False,0.0288888888888888,377.24261834016943,-0.0004993761141798,False,False
2017-06-01,426,54,10830,1800,90,10830,10830,Thursday,22,June,2,Sommer,False,0.03,2102.36805388024,0.000322452160509,False,False
2017-06-02,427,57,9840,1800,90,9840,9840,Friday,22,June,2,Sommer,False,0.0316666666666666,964.0353012669996,0.0027162701058559,False,False
2017-06-03,428,56,7296,1800,90,7296,7296,Saturday,22,June,2,Sommer,False,0.0311111111111111,-1568.9933535287523,-0.0004565885112751,False,False
2017-06-04,429,48,8136,1800,90,8136,8136,Sunday,22,June,2,Sommer,False,0.0266666666666666,-351.8347207504876,-0.0050479810404089,False,False
2017-06-05,430,56,9876,1800,90,9876,9876,Monday,23,June,2,Sommer,False,0.0311111111111111,672.8680538802389,-0.0004670309482835,False,False
2017-06-06,431,61,8268,1800,90,8268,8268,Tuesday,23,June,2,Sommer,False,0.0338888888888888,-505.4002388026872,-0.0006635829649085,False,False
2017-06-07,432,58,9630,1800,90,9630,9630,Wednesday,23,June,2,Sommer,False,0.0322222222222222,666.9569040544557,-0.0015011008127109,False,False
2017-06-08,433,54,9186,1800,90,9186,9186,Thursday,23,June,2,Sommer,False,0.03,400.9394824516676,-0.0028755111872909,False,False
2017-06-09,434,56,6924,1800,90,6924,6924,Friday,23,June,2,Sommer,False,0.0311111111111111,-1657.107555875857,-0.002571935972057,False,False
2017-06-10,435,54,9312,1800,90,9312,9312,Saturday,23,June,2,Sommer,False,0.03,682.720932185534,-0.006009703100057,False,False
2017-06-11,436,54,7812,1800,90,7812,7812,Sunday,23,June,2,Sommer,False,0.03,-212.9775778933445,-0.0028444147785279,False,False
2017-06-12,437,56,9174,1800,90,9174,9174,Monday,24,June,2,Sommer,False,0.0311111111111111,446.58233959452514,-0.0007016182222703,False,False
2017-06-13,438,56,9852,1800,90,9852,9852,Tuesday,24,June,2,Sommer,False,0.0311111111111111,1022.8854754830264,-0.0027839607964064,False,False
2017-06-14,439,55,8376,1800,90,8376,8376,Wednesday,24,June,2,Sommer,False,0.0305555555555555,-109.61452451697367,-0.0025128320613267,False,False
2017-06-15,440,45,7452,1800,90,7452,7452,Thursday,24,June,2,Sommer,False,0.025,-720.2033746911892,-0.0071344633622489,False,False
2017-06-16,441,50,7728,1800,90,7728,7728,Friday,24,June,2,Sommer,False,0.0277777777777777,-225.67898444728743,-0.0049741158779055,False,False
2017-06-17,442,52,7596,1800,90,7596,7596,Saturday,24,June,2,Sommer,False,0.0288888888888888,15.0066464712487,-0.0062634976724402,False,False
2017-06-18,443,64,6540,1800,90,6540,6540,Sunday,24,June,2,Sommer,False,0.0355555555555555,-689.5490064647738,-0.0021411430348389,False,False
2017-06-19,444,63,8370,1800,90,8370,8370,Monday,25,June,2,Sommer,False,0.035,26.582339594525138,-0.0021643628490804,False,False
2017-06-20,445,59,8490,1800,90,8490,8490,Tuesday,25,June,2,Sommer,False,0.0327777777777777,272.0283326258844,-0.0045948212136327,False,False
2017-06-21,446,60,8892,1800,90,8892,8892,Wednesday,25,June,2,Sommer,False,0.0333333333333333,762.9569040544557,-0.0043261758559462,False,False
2017-06-22,447,53,8598,1800,90,8598,8598,Thursday,25,June,2,Sommer,False,0.0294444444444444,670.0823395945246,-0.0065442017829716,False,False
2017-06-23,448,55,6942,1800,90,6942,6942,Friday,25,June,2,Sommer,False,0.0305555555555555,-775.107555875859,-0.0046953767927497,False,False
2017-06-24,449,57,7662,1800,90,7662,7662,Saturday,25,June,2,Sommer,False,0.0316666666666666,226.72093218553312,-0.0041452827825428,False,False
2017-06-25,450,63,6054,1800,90,6054,6054,Sunday,25,June,2,Sommer,False,0.035,-834.406149321916,-0.0061715915035799,False,False
2017-06-26,451,64,7620,1800,90,7620,7620,Monday,26,June,2,Sommer,False,0.0355555555555555,-155.9890889769033,-0.0019556625460801,False,False
2017-06-27,452,53,7764,1800,90,7764,7764,Tuesday,26,June,2,Sommer,False,0.0294444444444444,-301.4002388026872,-0.0052741686555655,False,False
2017-06-28,453,54,8040,1800,90,8040,8040,Wednesday,26,June,2,Sommer,False,0.03,-25.614524516973688,-0.0039416199186951,False,False
2017-06-29,454,57,8160,1800,90,8160,8160,Thursday,26,June,2,Sommer,False,0.0316666666666666,-31.91766040547548,-0.004944115076816,False,False
2017-06-30,455,59,9060,1800,90,9060,9060,Friday,26,June,2,Sommer,False,0.0327777777777777,802.8924441241428,-0.0046337211764056,False,False
2017-07-01,456,51,8352,1800,90,8352,8352,Saturday,26,July,3,Sommer,False,0.0283333333333333,63.86378932839091,-0.0044652190723676,False,False
2017-07-02,457,50,7860,1800,90,7860,7860,Sunday,26,July,3,Sommer,False,0.0277777777777777,-339.8347207504876,-0.0044806494694724,False,False
2017-07-03,458,60,8802,1800,90,8802,8802,Monday,27,July,3,Sommer,False,0.0333333333333333,-264.84623183404733,0.0009231797382501,False,False
2017-07-04,459,48,9228,1800,90,9228,9228,Tuesday,27,July,3,Sommer,False,0.0266666666666666,423.7426183401679,0.0002256711265381,False,False
2017-07-05,460,49,10398,1800,90,10398,10398,Wednesday,27,July,3,Sommer,False,0.0272222222222222,1828.3854754830263,-0.0002765719240105,False,False
2017-07-06,461,46,7578,1800,90,7578,7578,Thursday,27,July,3,Sommer,False,0.0255555555555555,-862.4890889769048,-0.0032128452557417,False,False
2017-07-07,462,44,7314,1800,90,7314,7314,Friday,27,July,3,Sommer,False,0.0244444444444444,-793.9646987330021,-0.0040364453518724,False,False
2017-07-08,463,43,7398,1800,90,7398,7398,Saturday,27,July,3,Sommer,False,0.0238888888888888,-338.13621067161,-0.0058946525136124,False,False
2017-07-09,464,46,7878,1800,90,7878,7878,Sunday,27,July,3,Sommer,False,0.0255555555555555,977.5938506780832,-0.006376027183163,False,False
2017-07-10,465,49,7200,1800,90,7200,7200,Monday,28,July,3,Sommer,False,0.0272222222222222,-562.274803262618,-0.0042327523293618,False,False
2017-07-11,466,47,7872,1800,90,7872,7872,Tuesday,28,July,3,Sommer,False,0.0261111111111111,-168.54309594554405,-0.0063608064830108,False,False
2017-07-12,467,49,7524,1800,90,7524,7524,Wednesday,28,July,3,Sommer,False,0.0272222222222222,-619.6145245169737,-0.0047566247959163,False,False
2017-07-13,468,53,6960,1800,90,6960,6960,Thursday,28,July,3,Sommer,False,0.0294444444444444,-1209.63194611976,4.017885705165196e-05,False,False
2017-07-14,469,59,9354,1800,90,9354,9354,Friday,28,July,3,Sommer,False,0.0327777777777777,982.892444124141,0.0016816512595189,False,False
2017-07-15,470,62,8808,1800,90,8808,8808,Saturday,28,July,3,Sommer,False,0.0344444444444444,364.720932185534,0.0006545744350377,False,False
2017-07-16,471,71,8982,1800,90,8982,8982,Sunday,28,July,3,Sommer,False,0.0394444444444444,676.7367078209418,0.0039142876450032,False,False
2017-07-17,472,69,9336,1800,90,9336,9336,Monday,29,July,3,Sommer,False,0.0383333333333333,53.15376816595267,0.0054257432245914,False,False
2017-07-18,473,66,9624,1800,90,9624,9624,Tuesday,29,July,3,Sommer,False,0.0366666666666666,540.3140469115972,0.0037692103398682,False,False
2017-07-19,474,59,9534,1800,90,9534,9534,Wednesday,29,July,3,Sommer,False,0.0327777777777777,636.9569040544557,-0.0008328484600997,False,False
2017-07-20,475,56,7152,1800,90,7152,7152,Thursday,29,July,3,Sommer,True,0.0311111111111111,-1428.2033746911893,-0.000911475392728,False,False
2017-07-21,476,54,8052,1800,90,8052,8052,Friday,29,July,3,Sommer,True,0.03,-166.5361273044315,0.0003246457320016,False,False
2017-07-22,477,51,8190,1800,90,8190,8190,Saturday,29,July,3,Sommer,True,0.0283333333333333,324.4352178998193,0.0002659659274674,False,False
2017-07-23,478,55,7686,1800,90,7686,7686,Sunday,29,July,3,Sommer,True,0.0305555555555555,471.02242210665554,-0.0004915442864234,False,False
2017-07-24,479,62,7530,1800,90,7530,7530,Monday,30,July,3,Sommer,True,0.0344444444444444,-813.4176604054758,0.0014423257768625,False,False
2017-07-25,480,59,8400,1800,90,8400,8400,Tuesday,30,July,3,Sommer,True,0.0327777777777777,205.1711897687404,0.0006152008870123,False,False
2017-07-26,481,61,7956,1800,90,7956,7956,Wednesday,30,July,3,Sommer,True,0.0338888888888888,-216.75738165983057,-0.0011965831392633,False,False
2017-07-27,482,55,8400,1800,90,8400,8400,Thursday,30,July,3,Sommer,True,0.0305555555555555,553.5109110230961,-0.0039193661241227,False,False
2017-07-28,483,56,7104,1800,90,7104,7104,Friday,30,July,3,Sommer,True,0.0311111111111111,-679.964698733003,-0.0023195503747034,False,False
2017-07-29,484,52,8724,1800,90,8724,8724,Saturday,30,July,3,Sommer,True,0.0288888888888888,821.5780750426762,-0.0071025752885864,False,False
2017-07-30,485,52,6324,1800,90,6324,6324,Sunday,30,July,3,Sommer,True,0.0288888888888888,-1454.9775778933445,-0.0073661337280641,False,False
2017-07-31,486,73,7818,1800,90,7818,7818,Monday,31,July,3,Sommer,True,0.0405555555555555,-1049.9890889769042,-0.0002303090064427,False,False
2017-08-01,487,63,10476,1800,90,10476,10476,Tuesday,31,August,3,Sommer,True,0.035,1563.7426183401697,0.0001387929722483,False,False
2017-08-02,488,63,10068,1800,90,10068,10068,Wednesday,31,August,3,Sommer,True,0.035,1118.67118976874,-0.0009310620305554,False,False
2017-08-03,489,68,9372,1800,90,9372,9372,Thursday,31,August,3,Sommer,True,0.0377777777777777,507.2251967373814,0.0009738085934932,False,False
2017-08-04,490,66,7506,1800,90,7506,7506,Friday,31,August,3,Sommer,True,0.0366666666666666,-1448.821841590143,0.0038067013276116,False,False
2017-08-05,491,64,9672,1800,90,9672,9672,Saturday,31,August,3,Sommer,True,0.0355555555555555,1079.578075042677,0.0040276418066631,False,False
2017-08-06,492,70,6654,1800,90,6654,6654,Sunday,31,August,3,Sommer,True,0.0388888888888888,-1319.549006464772,0.0038251263856905,False,False
2017-08-07,493,68,9174,1800,90,9174,9174,Monday,32,August,3,Sommer,True,0.0377777777777777,444.0109110230958,0.0029773333872126,False,False
2017-08-08,494,63,9186,1800,90,9186,9186,Tuesday,32,August,3,Sommer,True,0.035,194.8854754830266,0.0002583956318654,False,False
2017-08-09,495,57,8712,1800,90,8712,8712,Wednesday,32,August,3,Sommer,True,0.0316666666666666,122.67118976874008,-0.0016812823301629,False,False
2017-08-10,496,57,8016,1800,90,8016,8016,Thursday,32,August,3,Sommer,True,0.0316666666666666,-406.489088976903,-0.0014349873690158,False,False
2017-08-11,497,66,9426,1800,90,9426,9426,Friday,32,August,3,Sommer,True,0.0366666666666666,1080.6067298384255,0.0049982017682108,False,False
2017-08-12,498,62,7548,1800,90,7548,7548,Saturday,32,August,3,Sommer,True,0.0344444444444444,-570.4219249573229,0.0028407075761095,False,False
2017-08-13,499,66,6408,1800,90,6408,6408,Sunday,32,August,3,Sommer,True,0.0366666666666666,-1342.6918636076307,0.0036803294618742,False,False
2017-08-14,500,65,9360,1800,90,9360,9360,Monday,33,August,3,Sommer,True,0.0361111111111111,517.725196737382,0.004958587893341,False,False
2017-08-15,501,69,8844,1800,90,8844,8844,Tuesday,33,August,3,Sommer,True,0.0383333333333333,104.8854754830266,0.0073937396997978,False,False
2017-08-16,502,66,9114,1800,90,9114,9114,Wednesday,33,August,3,Sommer,True,0.0366666666666666,301.81404691159696,0.0057609190637327,False,False
2017-08-17,503,59,9006,1800,90,9006,9006,Thursday,33,August,3,Sommer,True,0.0327777777777777,40.08233959452453,0.0022428144414464,False,False
2017-08-18,504,61,8796,1800,90,8796,8796,Friday,33,August,3,Sommer,True,0.0338888888888888,82.89244412414098,0.0017376073598154,False,False
2017-08-19,505,52,8748,1800,90,8748,8748,Saturday,33,August,3,Sommer,True,0.0288888888888888,254.14950361410467,-0.0031174755529459,False,False
2017-08-20,506,61,8406,1800,90,8406,8406,Sunday,33,August,3,Sommer,True,0.0338888888888888,553.3081363923693,-0.0016658613576403,False,False
2017-08-21,507,66,8316,1800,90,8316,8316,Monday,34,August,3,Sommer,True,0.0366666666666666,-508.274803262618,0.0018311746112774,False,False
2017-08-22,508,76,8556,1800,90,8556,8556,Tuesday,34,August,3,Sommer,True,0.0422222222222222,-11.685953088402757,0.0025081352777838,False,False
2017-08-23,509,74,7602,1800,90,7602,7602,Wednesday,34,August,3,Sommer,True,0.0411111111111111,-886.1859530884012,0.0008950614974426,False,False
2017-08-24,510,72,9156,1800,90,9156,9156,Thursday,34,August,3,Sommer,True,0.04,945.2251967373824,-0.0012305493332871,False,False
2017-08-25,511,75,7092,1800,90,7092,7092,Friday,34,August,3,Sommer,True,0.0416666666666666,-907.964698733002,0.001436397714698,False,False
2017-08-26,512,72,8880,1800,90,8880,8880,Saturday,34,August,3,Sommer,True,0.04,916.720932185534,-0.0028204716276074,False,False
2017-08-27,513,68,7386,1800,90,7386,7386,Sunday,34,August,3,Sommer,True,0.0377777777777777,-55.26329217905823,-0.0026344185954837,False,False
2017-08-28,514,73,7566,1800,90,7566,7566,Monday,35,August,3,Sommer,True,0.0405555555555555,-618.8462318340464,-0.001793354748652,False,False
2017-08-29,515,66,9546,1800,90,9546,9546,Tuesday,35,August,3,Sommer,True,0.0366666666666666,1071.7426183401697,-0.0006028156154309,False,False
2017-08-30,516,62,6924,1800,90,6924,6924,Wednesday,35,August,3,Sommer,True,0.0344444444444444,-1457.9002388026877,-0.0009640669172012,False,False
2017-08-31,517,69,7710,1800,90,7710,7710,Thursday,35,August,3,Sommer,True,0.0383333333333333,-803.3462318340461,-0.0016800806959403,False,False
2017-09-01,518,78,9210,1800,90,9210,9210,Friday,35,September,3,Herbst,True,0.0433333333333333,712.8924441241428,0.0015783908253285,False,False
2017-09-02,519,67,8922,1800,90,8922,8922,Saturday,35,September,3,Herbst,False,0.0372222222222222,783.8637893283909,-0.0012329125472581,False,False
2017-09-03,520,66,9228,1800,90,9228,9228,Sunday,35,September,3,Herbst,False,0.0366666666666666,1359.8795649637989,-0.0020596368923675,False,False
2017-09-04,521,75,8178,1800,90,8178,8178,Monday,36,September,3,Herbst,False,0.0416666666666666,-587.1319461197611,0.0017325204416066,False,False
2017-09-05,522,76,8280,1800,90,8280,8280,Tuesday,36,September,3,Herbst,False,0.0422222222222222,-153.1145245169734,0.0014784949669611,False,False
2017-09-06,523,83,8010,1800,90,8010,8010,Wednesday,36,September,3,Herbst,False,0.0461111111111111,-133.6145245169746,0.0018195588137928,False,False
2017-09-07,524,93,7338,1800,90,7338,7338,Thursday,36,September,3,Herbst,False,0.0516666666666666,-582.2033746911901,0.0037724547522691,False,False
2017-09-08,525,89,6978,1800,90,6978,6978,Friday,36,September,3,Herbst,False,0.0494444444444444,-823.107555875859,0.004193467329374,False,False
2017-09-09,526,89,7584,1800,90,7584,7584,Saturday,36,September,3,Herbst,False,0.0494444444444444,-9.850496385894417,0.0018015343004546,False,False
2017-09-10,527,88,8586,1800,90,8586,8586,Sunday,36,September,3,Herbst,False,0.0488888888888888,1182.450993535227,-0.000594364121399,False,False
2017-09-11,528,90,8070,1800,90,8070,8070,Monday,37,September,3,Herbst,False,0.05,-187.70337469118863,0.0031121567469819,False,False
2017-09-12,529,78,8076,1800,90,8076,8076,Tuesday,37,September,3,Herbst,False,0.0433333333333333,-400.8288102312597,-0.0004816908857986,False,False
2017-09-13,530,88,9654,1800,90,9654,9654,Wednesday,37,September,3,Herbst,False,0.0488888888888888,1078.3854754830263,0.0007013981152427,False,False
2017-09-14,531,82,6666,1800,90,6666,6666,Thursday,37,September,3,Herbst,False,0.0455555555555555,-1432.489088976904,-0.0017826201495974,False,False
2017-09-15,532,88,8604,1800,90,8604,8604,Friday,37,September,3,Herbst,False,0.0488888888888888,484.0353012669988,0.0006413564585897,False,False
2017-09-16,533,74,8964,1800,90,8964,8964,Saturday,37,September,3,Herbst,False,0.0411111111111111,1143.8637893283908,-0.0022054752325101,False,False
2017-09-17,534,79,6168,1800,90,6168,6168,Sunday,37,September,3,Herbst,False,0.0438888888888888,-999.8347207504876,-4.2974231148313474e-05,False,False
2017-09-18,535,78,8946,1800,90,8946,8946,Monday,38,September,3,Herbst,False,0.0433333333333333,564.0109110230958,-6.969056536280244e-05,False,False
2017-09-19,536,86,7224,1800,90,7224,7224,Tuesday,38,September,3,Herbst,False,0.0477777777777777,-1029.1145245169744,-0.0026122284168408,False,False
2017-09-20,537,92,8064,1800,90,8064,8064,Wednesday,38,September,3,Herbst,False,0.0511111111111111,-84.75738165983057,-0.0033498716115856,False,False
2017-09-21,538,101,8514,1800,90,8514,8514,Thursday,38,September,3,Herbst,False,0.0561111111111111,411.2251967373814,-0.000882195572172,False,False
2017-09-22,539,106,7794,1800,90,7794,7794,Friday,38,September,3,Herbst,False,0.0588888888888888,56.32101555271255,0.0041383523730333,False,False
2017-09-23,540,93,8922,1800,90,8922,8922,Saturday,38,September,3,Herbst,False,0.0516666666666666,1155.8637893283908,-2.5790861765941087e-05,False,False
2017-09-24,541,94,6768,1800,90,6768,6768,Sunday,38,September,3,Herbst,False,0.0522222222222222,-540.406149321916,0.0002286752120945,False,False
2017-09-25,542,93,7116,1800,90,7116,7116,Monday,39,September,3,Herbst,False,0.0516666666666666,-881.9890889769042,-0.0005893573121384,False,False
2017-09-26,543,80,8670,1800,90,8670,8670,Tuesday,39,September,3,Herbst,False,0.0444444444444444,540.314046911599,-0.0036711886026935,False,False
2017-09-27,544,76,7836,1800,90,7836,7836,Wednesday,39,September,3,Herbst,False,0.0422222222222222,-107.04309594554434,-0.0053020465695284,False,False
2017-09-28,545,73,6690,1800,90,6690,6690,Thursday,39,September,3,Herbst,False,0.0405555555555555,-1499.3462318340462,-0.0082469316131878,False,False
2017-09-29,546,83,8808,1800,90,8808,8808,Friday,39,September,3,Herbst,False,0.0461111111111111,526.892444124141,-0.0018092964293378,False,False
2017-09-30,547,77,8304,1800,90,8304,8304,Saturday,39,September,3,Herbst,False,0.0427777777777777,201.8637893283909,-0.0070437360515377,False,False
2017-10-01,548,81,9414,1800,90,9414,9414,Sunday,39,October,4,Herbst,False,0.045,1596.450993535228,-0.0015080396613097,False,False
2017-10-02,549,82,8484,1800,90,8484,8484,Monday,40,October,4,Herbst,False,0.0455555555555555,-735.4176604054749,-0.0001988254044302,False,False
2017-10-03,550,88,8664,1800,90,8664,8664,Tuesday,40,October,4,Herbst,False,0.0488888888888888,-459.9716673741165,-4.7970830444952e-05,False,False
2017-10-04,551,96,8820,1800,90,8820,8820,Wednesday,40,October,4,Herbst,False,0.0533333333333333,62.67118976874008,0.0026859276636639,False,False
2017-10-05,552,86,9852,1800,90,9852,9852,Thursday,40,October,4,Herbst,False,0.0477777777777777,1569.225196737381,-0.0004724885667231,False,False
2017-10-06,553,89,8232,1800,90,8232,8232,Friday,40,October,4,Herbst,False,0.0494444444444444,-101.3932701615728,0.0044053028766987,False,False
2017-10-07,554,81,6426,1800,90,6426,6426,Saturday,40,October,4,Herbst,False,0.045,-1730.1362106716092,-0.0013761096482567,False,False
2017-10-08,555,91,7014,1800,90,7014,7014,Sunday,40,October,4,Herbst,False,0.0505555555555555,-578.9775778933445,0.0022678139309482,False,False
2017-10-09,556,95,9564,1800,90,9564,9564,Monday,41,October,4,Herbst,False,0.0527777777777777,1421.1537681659536,0.002225175550594,False,False
2017-10-10,557,91,8670,1800,90,8670,8670,Tuesday,41,October,4,Herbst,False,0.0505555555555555,792.3140469115972,-0.0012400909373196,False,False
2017-10-11,558,88,7854,1800,90,7854,7854,Wednesday,41,October,4,Herbst,False,0.0488888888888888,-3.328810231259922,-0.0012720685445125,False,False
2017-10-12,559,92,7050,1800,90,7050,7050,Thursday,41,October,4,Herbst,False,0.0511111111111111,-803.346231834047,-0.0005404256670619,False,False
2017-10-13,560,88,6468,1800,90,6468,6468,Friday,41,October,4,Herbst,False,0.0488888888888888,-1208.8218415901442,-0.0003467772071171,False,False
2017-10-14,561,75,6972,1800,90,6972,6972,Saturday,41,October,4,Herbst,False,0.0416666666666666,-392.1362106716091,-0.0073965986898238,False,False
2017-10-15,562,88,7908,1800,90,7908,7908,Sunday,41,October,4,Herbst,False,0.0488888888888888,1017.0224221066557,-0.00233656096008,False,False
2017-10-16,563,96,9054,1800,90,9054,9054,Monday,42,October,4,Herbst,False,0.0533333333333333,1009.725196737382,0.0015038494490568,False,False
2017-10-17,564,94,7728,1800,90,7728,7728,Tuesday,42,October,4,Herbst,False,0.0522222222222222,-441.1145245169734,-4.4622470066965625e-06,False,False
2017-10-18,565,93,7518,1800,90,7518,7518,Wednesday,42,October,4,Herbst,False,0.0516666666666666,-551.9002388026875,0.0014580695413234,False,False
2017-10-19,566,93,8472,1800,90,8472,8472,Thursday,42,October,4,Herbst,False,0.0516666666666666,654.6537681659521,0.0004853631311939,False,False
2017-10-20,567,97,7434,1800,90,7434,7434,Friday,42,October,4,Herbst,False,0.0538888888888888,-71.39327016157279,0.0043189941242463,False,False
2017-10-21,568,96,6966,1800,90,6966,6966,Saturday,42,October,4,Herbst,False,0.0533333333333333,-449.5647821001816,0.0023135954094452,False,False
2017-10-22,569,95,7062,1800,90,7062,7062,Sunday,42,October,4,Herbst,False,0.0527777777777777,58.73670782093996,0.0025224362957958,False,False
2017-10-23,570,89,7596,1800,90,7596,7596,Monday,43,October,4,Herbst,True,0.0494444444444444,-269.1319461197611,0.0020177075117082,False,False
2017-10-24,571,81,8346,1800,90,8346,8346,Tuesday,43,October,4,Herbst,True,0.045,341.45690405445504,-9.586498610439623e-05,False,False
2017-10-25,572,78,7608,1800,90,7608,7608,Wednesday,43,October,4,Herbst,True,0.0433333333333333,-226.18595308840213,0.003669835189664,False,False
2017-10-26,573,77,7854,1800,90,7854,7854,Thursday,43,October,4,Herbst,True,0.0427777777777777,51.22519673738141,0.0031780526399061,False,False
2017-10-27,574,73,8502,1800,90,8502,8502,Friday,43,October,4,Herbst,True,0.0405555555555555,565.4638726955703,0.0014774166376882,False,False
2017-10-28,575,64,6462,1800,90,6462,6462,Saturday,43,October,4,Herbst,True,0.0355555555555555,-1132.7076392430376,-0.0034344823684895,False,False
2017-10-29,576,119,7764,1800,90,7764,7764,Sunday,43,October,4,Herbst,True,0.0661111111111111,262.7367078209418,0.0180546848597251,True,False
2017-10-30,577,64,9258,1800,90,9258,9258,Monday,44,October,4,Herbst,True,0.0355555555555555,676.2966253088114,-0.0021411045511285,False,False
2017-10-31,578,64,7200,1800,90,7200,7200,Tuesday,44,October,4,Herbst,True,0.0355555555555555,-1506.543095945544,-0.0050125202647343,False,False
2017-11-01,579,57,9930,1800,90,9930,9930,Wednesday,44,November,4,Herbst,True,0.0316666666666666,1152.0997611973123,-0.0050270137012982,False,False
2017-11-02,580,60,8766,1800,90,8766,8766,Thursday,44,November,4,Herbst,True,0.0333333333333333,216.65376816595204,-0.003771843139923,False,False
2017-11-03,581,62,9468,1800,90,9468,9468,Friday,44,November,4,Herbst,True,0.0344444444444444,1274.3210155527115,-0.0013812067764294,False,False
2017-11-04,582,49,7650,1800,90,7650,7650,Saturday,44,November,4,Herbst,True,0.0272222222222222,-428.1362106716091,-0.0065479590497172,False,False
2017-11-05,583,61,7086,1800,90,7086,7086,Sunday,44,November,4,Herbst,False,0.0338888888888888,-166.6918636076307,0.0002902255872713,False,False
2017-11-06,584,64,7494,1800,90,7494,7494,Monday,45,November,4,Herbst,False,0.0355555555555555,-365.1319461197602,0.0034847395380091,False,False
